date,ticker,last_price,rsi_14,sma_50,sma_200,chg_pct_5d,chg_pct_1mo,signal
2026-04-20,O39.SI,22.72,65.7,21.58,18.81,0.62,5.67,CAUTION
2026-04-20,PLTR,146.39,52.2,143.45,164.23,14.31,-4.18,WATCH
2026-04-20,QQQ,648.85,74.5,601.63,597.57,6.18,9.21,HOLD
2026-04-20,SOXX,415.71,77.1,351.24,299.19,7.53,22.89,HOLD
2026-04-20,SPY,710.14,73.6,673.88,663.21,4.52,7.66,HOLD
2026-04-20,TSM,370.5,58.6,353.74,296.3,-0.03,9.11,BUY
2026-04-20,U11.SI,37.43,57.0,37.21,35.76,0.03,0.73,WATCH
2026-04-20,WRD,8.21,61.9,7.25,8.8,9.47,31.15,HOLD
2026-04-20,^TNX,4.25,46.4,4.21,4.19,-1.64,-0.31,WATCH
2026-04-20,^VIX,17.48,37.0,22.5,18.2,-9.1,-30.33,CAUTION
2026-04-21,AMD,274.95,76.9,213.78,203.13,11.39,33.95,HOLD
2026-04-21,AMZN,248.28,73.1,214.76,225.73,3.5,18.93,HOLD
2026-04-21,ASML,1476.5,57.4,1401.38,1086.01,-1.58,8.06,CAUTION
2026-04-21,AVGO,399.63,74.0,334.8,332.72,5.24,25.21,HOLD
2026-04-21,CL=F,86.53,44.8,85.45,67.69,-5.2,-11.99,WATCH
2026-04-21,D05.SI,57.26,57.4,56.33,52.85,-0.59,1.18,WATCH
2026-04-21,DX-Y.NYB,98.15,40.2,98.7,98.51,0.03,-1.51,CAUTION
2026-04-21,GC=F,4811.1,52.0,4889.43,4202.2,-0.29,5.27,CAUTION
2026-04-21,GOOG,335.4,68.6,307.06,273.33,5.07,9.7,CAUTION
2026-04-21,INTC,65.7,70.2,49.34,37.5,0.8,42.27,HOLD
2026-04-21,LITE,895.11,61.9,711.41,344.2,2.75,15.93,CAUTION
2026-04-21,MSFT,418.07,67.4,392.61,470.09,8.77,7.47,CAUTION
2026-04-21,MU,448.42,60.3,407.62,259.7,5.12,0.98,HOLD
2026-04-21,NVDA,202.06,71.6,183.9,181.98,6.73,13.16,HOLD
2026-04-21,O39.SI,22.65,63.6,21.6,18.84,-1.01,5.99,WATCH
2026-04-21,PLTR,145.89,51.7,143.77,164.3,10.21,-6.29,WATCH
2026-04-21,QQQ,646.79,72.8,602.64,598.06,4.76,9.2,HOLD
2026-04-21,SOXX,417.55,77.6,352.98,300.07,6.15,22.74,HOLD
2026-04-21,SPY,708.72,72.2,674.54,663.68,3.3,7.71,HOLD
2026-04-21,TSM,366.24,56.1,354.47,296.97,-0.9,8.1,WATCH
2026-04-21,U11.SI,37.21,51.8,37.18,35.77,-1.04,0.08,HOLD
2026-04-21,WRD,8.21,61.9,7.27,8.8,8.03,31.78,HOLD
2026-04-21,^TNX,4.25,46.9,4.21,4.19,-1.09,-0.72,WATCH
2026-04-21,^VIX,18.87,41.6,22.44,18.21,-1.31,-21.57,CAUTION
2026-04-22,AMD,284.49,79.4,215.3,203.87,11.53,41.31,HOLD
2026-04-22,AMZN,249.91,74.0,215.55,225.86,0.36,21.69,HOLD
2026-04-22,ASML,1458.97,55.3,1402.34,1089.36,-3.91,10.76,WATCH
2026-04-22,AVGO,402.17,74.7,336.2,333.37,5.62,29.79,HOLD
2026-04-22,CL=F,88.76,46.5,86.05,67.82,-2.77,0.71,WATCH
2026-04-22,D05.SI,57.16,54.7,56.31,52.92,-0.94,2.76,WATCH
2026-04-22,DX-Y.NYB,98.28,42.7,98.74,98.51,0.23,-0.68,HOLD
2026-04-22,GC=F,4785.7,50.8,4881.87,4208.91,-0.3,8.66,CAUTION
2026-04-22,GOOG,330.47,63.4,307.21,274.08,-0.03,10.6,CAUTION
2026-04-22,INTC,66.26,70.9,49.65,37.72,3.84,51.04,HOLD
2026-04-22,LITE,836.92,54.8,717.1,347.93,-1.86,18.49,CAUTION
2026-04-22,MSFT,424.16,69.9,393.09,469.73,7.9,11.07,CAUTION
2026-04-22,MU,449.38,60.5,408.71,261.34,-3.5,6.31,CAUTION
2026-04-22,NVDA,199.88,67.6,184.19,182.18,1.71,15.74,CAUTION
2026-04-22,O39.SI,22.64,63.0,21.63,18.88,-1.05,7.81,WATCH
2026-04-22,PLTR,145.97,51.8,143.97,164.36,7.57,-3.13,WATCH
2026-04-22,QQQ,644.33,70.6,603.35,598.51,2.5,10.84,HOLD
2026-04-22,SOXX,420.7,78.3,354.43,300.97,4.85,26.52,HOLD
2026-04-22,SPY,704.08,67.7,674.84,664.1,1.39,8.56,CAUTION
2026-04-22,TSM,368.08,56.9,354.87,297.65,-3.11,11.8,WATCH
2026-04-22,U11.SI,36.93,45.8,37.15,35.77,-1.76,1.51,CAUTION
2026-04-22,WRD,8.1,59.4,7.27,8.8,2.53,27.56,HOLD
2026-04-22,^TNX,4.29,51.5,4.21,4.19,0.85,-2.25,WATCH
2026-04-22,^VIX,19.5,43.7,22.42,18.22,6.21,-27.18,CAUTION
2026-04-23,AMD,303.46,83.3,217.05,204.71,17.57,49.72,HOLD
2026-04-23,AMZN,255.36,76.8,216.48,226.02,2.76,21.52,HOLD
2026-04-23,ASML,1443.66,53.5,1402.66,1092.67,-2.57,5.41,BUY
2026-04-23,AVGO,422.65,79.2,337.78,334.12,6.54,31.05,HOLD
2026-04-23,CL=F,94.99,51.7,86.18,67.85,4.05,7.78,CAUTION
2026-04-23,D05.SI,57.16,54.7,56.31,52.99,-0.24,2.38,WATCH
2026-04-23,DX-Y.NYB,98.68,47.9,98.74,98.52,0.63,-0.28,HOLD
2026-04-23,GC=F,4718.9,47.3,4880.53,4208.57,-1.69,7.15,CAUTION
2026-04-23,GOOG,337.73,67.3,307.49,274.88,0.97,12.95,CAUTION
2026-04-23,INTC,65.27,68.1,49.95,37.94,0.51,48.31,CAUTION
2026-04-23,LITE,873.6,58.1,723.03,351.84,6.02,19.84,CAUTION
2026-04-23,MSFT,432.92,73.1,393.49,469.42,5.28,13.03,HOLD
2026-04-23,MU,487.48,68.3,410.8,263.17,6.85,20.61,HOLD
2026-04-23,NVDA,202.5,69.8,184.43,182.41,1.83,15.29,CAUTION
2026-04-23,O39.SI,22.0,61.5,21.1,18.42,-0.35,6.71,WATCH
2026-04-23,PLTR,152.62,57.8,144.16,164.43,7.37,-5.11,CAUTION
2026-04-23,QQQ,655.11,74.2,604.18,599.03,2.78,11.41,HOLD
2026-04-23,SOXX,431.77,80.8,356.02,301.94,7.44,28.28,HOLD
2026-04-23,SPY,711.21,70.7,675.23,664.58,1.61,8.52,HOLD
2026-04-23,TSM,387.44,64.8,355.53,298.45,3.29,14.47,CAUTION
2026-04-23,U11.SI,37.1,49.4,37.12,35.78,-1.12,2.04,HOLD
2026-04-23,WRD,8.04,58.0,7.27,8.8,-0.74,16.18,HOLD
2026-04-23,^TNX,4.29,51.8,4.21,4.19,0.28,-0.92,WATCH
2026-04-23,^VIX,18.92,42.2,22.45,18.23,4.13,-27.65,CAUTION
2026-04-24,AMD,305.33,83.6,218.89,205.55,9.73,48.67,HOLD
2026-04-24,AMZN,255.08,76.4,217.44,226.2,2.15,23.08,HOLD
2026-04-24,ASML,1417.8,50.6,1402.74,1095.81,0.49,1.31,WATCH
2026-04-24,AVGO,419.94,77.2,339.39,334.87,5.39,31.94,HOLD
2026-04-24,CL=F,96.59,53.1,86.79,67.98,2.01,4.59,CAUTION
2026-04-24,D05.SI,56.72,48.0,56.3,53.05,-0.93,0.61,WATCH
2026-04-24,DX-Y.NYB,98.85,50.3,98.78,98.52,0.64,-0.58,HOLD
2026-04-24,GC=F,4695.6,46.1,4874.64,4215.58,-1.88,6.74,CAUTION
2026-04-24,GOOG,337.75,67.3,307.87,275.7,1.5,16.79,CAUTION
2026-04-24,INTC,66.78,70.0,50.35,38.15,-2.51,51.57,HOLD
2026-04-24,LITE,846.89,55.0,728.75,355.62,-4.97,5.6,CAUTION
2026-04-24,MSFT,415.75,59.8,393.56,469.03,-1.07,11.54,CAUTION
2026-04-24,MU,481.72,66.2,412.97,264.96,5.36,21.84,HOLD
2026-04-24,NVDA,199.64,64.6,184.66,182.6,0.65,13.95,CAUTION
2026-04-24,O39.SI,21.66,51.7,21.11,18.45,-2.15,3.93,WATCH
2026-04-24,PLTR,141.57,47.2,144.2,164.43,-0.83,-8.53,CAUTION
2026-04-24,QQQ,651.42,71.0,604.99,599.54,1.71,11.55,HOLD
2026-04-24,SOXX,441.0,82.6,357.81,302.93,8.63,29.32,HOLD
2026-04-24,SPY,708.45,68.1,675.59,665.05,0.97,8.46,CAUTION
2026-04-24,TSM,382.66,61.8,355.97,299.23,5.31,11.48,CAUTION
2026-04-24,U11.SI,35.88,39.2,36.35,35.1,-2.18,-0.02,CAUTION
2026-04-24,WRD,7.67,50.3,7.27,8.8,-4.6,1.46,WATCH
2026-04-24,^TNX,4.32,54.9,4.22,4.19,0.32,-1.57,WATCH
2026-04-24,^VIX,19.31,43.6,22.48,18.24,7.64,-28.35,CAUTION
2026-04-27,AMD,347.81,88.9,221.57,206.6,24.94,57.9,CAUTION
2026-04-27,AMZN,263.99,80.4,218.64,226.4,5.36,24.69,CAUTION
2026-04-27,ASML,1457.7,54.7,1403.18,1099.12,-0.14,4.58,WATCH
2026-04-27,AVGO,422.76,77.8,341.0,335.6,3.99,32.61,CAUTION
2026-04-27,CL=F,95.46,52.1,88.02,68.26,6.53,1.04,WATCH
2026-04-27,D05.SI,56.8,49.0,56.31,53.12,-0.77,0.86,WATCH
2026-04-27,DX-Y.NYB,98.47,45.4,98.85,98.53,0.43,-1.43,HOLD
2026-04-27,GC=F,4722.6,47.7,4863.82,4229.71,-1.75,7.93,CAUTION
2026-04-27,GOOG,342.32,69.7,308.5,276.52,0.86,18.21,HOLD
2026-04-27,INTC,82.54,82.2,51.03,38.45,20.5,74.95,CAUTION
2026-04-27,LITE,881.64,58.1,734.9,359.57,-1.39,13.44,HOLD
2026-04-27,MSFT,424.62,63.5,393.98,468.66,0.43,14.44,CAUTION
2026-04-27,MU,496.72,68.9,414.7,266.83,9.15,30.06,HOLD
2026-04-27,NVDA,208.27,71.5,185.02,182.83,3.27,16.56,CAUTION
2026-04-27,O39.SI,21.56,49.1,21.13,18.48,-2.39,2.83,WATCH
2026-04-27,PLTR,143.09,48.6,144.35,164.43,-2.25,-7.66,CAUTION
2026-04-27,QQQ,663.88,74.9,606.02,600.09,2.32,12.94,HOLD
2026-04-27,SOXX,461.6,85.7,359.84,304.02,11.04,33.7,CAUTION
2026-04-27,SPY,713.94,70.5,676.07,665.52,0.54,8.7,HOLD
2026-04-27,TSM,402.46,68.4,356.55,300.1,8.63,15.73,HOLD
2026-04-27,U11.SI,35.89,39.3,36.31,35.1,-2.15,-0.23,CAUTION
2026-04-27,WRD,7.96,55.3,7.27,8.8,-3.05,5.71,CAUTION
2026-04-27,^TNX,4.31,53.2,4.22,4.19,1.51,-0.42,WATCH
2026-04-27,^VIX,18.71,41.9,22.51,18.26,7.04,-26.14,CAUTION
2026-04-28,AMD,334.63,80.2,224.15,207.55,21.71,64.22,CAUTION
2026-04-28,AMZN,261.12,75.9,219.87,226.6,5.17,25.82,CAUTION
2026-04-28,ASML,1432.44,51.8,1403.69,1102.3,-2.98,7.74,WATCH
2026-04-28,AVGO,418.2,74.3,342.76,336.32,4.65,35.16,CAUTION
2026-04-28,CL=F,97.21,53.7,88.06,68.26,8.48,2.89,CAUTION
2026-04-28,D05.SI,57.02,52.5,56.31,53.18,-0.8,1.2,WATCH
2026-04-28,DX-Y.NYB,98.53,46.2,98.85,98.53,0.49,-1.37,HOLD
2026-04-28,GC=F,4687.4,45.7,4863.12,4229.53,-2.48,7.13,CAUTION
2026-04-28,GOOG,348.52,72.6,309.28,277.38,3.91,24.14,CAUTION
2026-04-28,INTC,84.99,83.3,51.8,38.75,29.36,92.72,CAUTION
2026-04-28,LITE,859.68,55.5,740.42,363.41,-3.96,24.81,HOLD
2026-04-28,MSFT,424.82,63.6,394.46,468.29,1.61,16.08,CAUTION
2026-04-28,MU,524.56,73.2,416.91,268.84,16.98,47.63,CAUTION
2026-04-28,NVDA,216.61,76.3,185.62,183.09,7.2,26.49,CAUTION
2026-04-28,O39.SI,21.8,55.0,21.14,18.51,-1.04,3.73,WATCH
2026-04-28,PLTR,143.1,48.6,144.63,164.44,-1.91,-3.02,CAUTION
2026-04-28,QQQ,664.23,75.0,607.31,600.64,2.7,15.76,HOLD
2026-04-28,SOXX,455.41,81.0,361.93,305.07,9.07,38.49,CAUTION
2026-04-28,SPY,715.17,71.0,676.78,665.99,0.91,10.86,HOLD
2026-04-28,TSM,404.98,69.1,357.31,300.98,10.58,24.19,HOLD
2026-04-28,U11.SI,36.01,42.5,36.26,35.11,-1.49,-0.36,CAUTION
2026-04-28,WRD,8.17,58.6,7.29,8.79,-0.49,6.94,HOLD
2026-04-28,^TNX,4.34,56.1,4.23,4.19,2.02,-1.81,WATCH
2026-04-28,^VIX,18.02,40.1,22.45,18.27,-4.5,-34.33,CAUTION
2026-04-29,AMD,323.21,73.5,226.47,208.43,13.61,60.01,CAUTION
2026-04-29,AMZN,259.7,73.7,221.09,226.77,3.92,30.28,CAUTION
2026-04-29,ASML,1384.56,46.8,1400.32,1102.86,-4.89,6.53,CAUTION
2026-04-29,AVGO,399.83,62.3,344.26,336.95,-0.58,32.98,HOLD
2026-04-29,CL=F,99.33,55.6,88.77,68.41,7.82,-0.31,HOLD
2026-04-29,D05.SI,56.63,46.3,56.31,53.24,-1.0,0.82,WATCH
2026-04-29,DX-Y.NYB,98.67,48.4,98.88,98.54,0.26,-1.48,HOLD
2026-04-29,GC=F,4608.2,41.5,4854.6,4235.74,-1.92,2.59,CAUTION
2026-04-29,GOOG,347.5,71.3,310.12,278.21,5.15,26.94,CAUTION
2026-04-29,INTC,84.52,82.2,52.56,39.06,27.56,95.97,CAUTION
2026-04-29,LITE,791.37,48.2,745.0,366.9,-5.44,12.61,WATCH
2026-04-29,MSFT,429.25,65.4,395.04,467.93,1.2,20.32,CAUTION
2026-04-29,MU,504.29,66.0,418.77,270.74,12.22,41.23,CAUTION
2026-04-29,NVDA,213.17,71.0,186.22,183.34,6.65,27.25,CAUTION
2026-04-29,O39.SI,21.66,51.6,21.16,18.53,-1.59,2.78,WATCH
2026-04-29,PLTR,141.18,46.8,144.83,164.43,-3.28,-1.31,CAUTION
2026-04-29,QQQ,657.55,69.2,608.44,601.17,2.05,16.88,CAUTION
2026-04-29,SOXX,438.71,69.7,363.61,306.04,4.28,35.62,CAUTION
2026-04-29,SPY,711.69,67.4,677.42,666.46,1.08,12.24,CAUTION
2026-04-29,TSM,392.34,61.5,357.85,301.8,6.59,20.08,CAUTION
2026-04-29,U11.SI,35.81,38.2,36.22,35.11,-1.37,-0.08,CAUTION
2026-04-29,WRD,7.82,51.8,7.29,8.79,-3.46,12.44,WATCH
2026-04-29,^TNX,4.35,58.1,4.23,4.19,1.44,-1.94,WATCH
2026-04-29,^VIX,17.83,39.5,22.39,18.27,-8.56,-42.58,CAUTION
2026-04-30,AMD,337.11,76.2,229.15,209.39,11.09,71.96,CAUTION
2026-04-30,AMZN,263.04,75.5,222.33,226.96,3.01,30.9,CAUTION
2026-04-30,ASML,1394.08,48.0,1399.86,1105.82,-3.22,11.42,HOLD
2026-04-30,AVGO,405.45,64.2,345.74,337.61,-4.07,38.19,HOLD
2026-04-30,CL=F,109.4,63.3,89.72,68.63,17.69,6.34,CAUTION
2026-04-30,D05.SI,58.65,68.7,56.36,53.31,2.89,4.55,CAUTION
2026-04-30,DX-Y.NYB,98.99,53.0,98.92,98.54,0.4,-1.52,HOLD
2026-04-30,GC=F,4571.4,39.7,4848.04,4241.75,-3.4,1.0,CAUTION
2026-04-30,GOOG,347.31,71.1,311.01,279.03,2.84,27.15,CAUTION
2026-04-30,INTC,94.75,86.4,53.53,39.42,45.17,130.03,CAUTION
2026-04-30,LITE,858.32,54.5,750.15,370.73,-1.75,31.08,CAUTION
2026-04-30,MSFT,424.46,61.8,395.61,467.55,-1.95,18.25,CAUTION
2026-04-30,MU,518.46,68.4,421.15,272.74,6.36,61.11,CAUTION
2026-04-30,NVDA,209.25,65.4,186.71,183.56,3.33,26.69,HOLD
2026-04-30,O39.SI,21.86,56.8,21.19,18.56,0.28,2.12,WATCH
2026-04-30,PLTR,137.97,43.8,144.93,164.38,-9.6,0.31,CAUTION
2026-04-30,QQQ,661.57,70.7,609.66,601.7,0.99,18.5,HOLD
2026-04-30,SOXX,449.99,72.5,365.53,307.08,4.22,45.26,CAUTION
2026-04-30,SPY,711.58,67.2,678.03,666.92,0.05,12.6,CAUTION
2026-04-30,TSM,393.83,62.0,358.47,302.64,1.65,24.43,CAUTION
2026-04-30,U11.SI,36.06,45.4,36.18,35.12,-0.36,0.32,HOLD
2026-04-30,WRD,7.48,46.2,7.29,8.78,-6.97,5.2,WATCH
2026-04-30,^TNX,4.42,64.1,4.24,4.19,2.89,1.75,WATCH
2026-04-30,^VIX,18.81,43.6,22.36,18.28,-0.58,-38.55,CAUTION
2026-05-01,AMD,354.49,79.0,232.23,210.38,16.1,74.26,CAUTION
2026-05-01,AMZN,265.06,76.5,223.53,227.15,3.91,27.27,CAUTION
2026-05-01,ASML,1438.99,53.0,1399.33,1108.94,1.72,9.18,WATCH
2026-05-01,AVGO,417.43,67.9,347.43,338.3,-0.6,34.87,CAUTION
2026-05-01,CL=F,105.09,59.6,91.25,69.0,11.32,4.96,HOLD
2026-05-01,D05.SI,58.5,67.7,56.36,53.31,2.63,4.28,CAUTION
2026-05-01,DX-Y.NYB,98.21,43.4,98.93,98.54,-0.31,-1.45,CAUTION
2026-05-01,GC=F,4624.7,44.1,4833.06,4254.41,-2.07,-3.31,CAUTION
2026-05-01,GOOG,381.94,82.5,312.58,280.03,13.08,33.15,CAUTION
2026-05-01,INTC,94.48,85.8,54.51,39.77,41.48,114.09,CAUTION
2026-05-01,LITE,902.32,58.1,756.31,374.75,6.55,28.4,HOLD
2026-05-01,MSFT,407.78,51.1,395.79,467.08,-1.92,10.16,BUY
2026-05-01,MU,517.16,67.9,423.07,274.73,7.36,53.08,CAUTION
2026-05-01,NVDA,199.57,54.1,186.94,183.71,-0.04,14.43,BUY
2026-05-01,O39.SI,21.9,57.7,21.19,18.56,0.46,2.31,BUY
2026-05-01,PLTR,139.11,45.2,145.0,164.33,-1.74,-4.9,CAUTION
2026-05-01,QQQ,667.74,72.8,610.91,602.27,2.51,15.69,HOLD
2026-05-01,SOXX,461.44,75.0,367.61,308.16,4.63,40.4,CAUTION
2026-05-01,SPY,718.66,70.7,678.72,667.43,1.44,10.51,HOLD
2026-05-01,TSM,396.06,62.8,359.16,303.44,3.5,17.19,HOLD
2026-05-01,U11.SI,36.15,47.5,36.19,35.12,-0.11,0.57,HOLD
2026-05-01,WRD,7.72,50.3,7.3,8.78,0.65,-4.57,WATCH
2026-05-01,^TNX,4.39,60.1,4.24,4.19,1.55,1.83,WATCH
2026-05-01,^VIX,16.89,38.2,22.31,18.28,-12.53,-33.11,CAUTION
2026-05-04,AMD,360.54,79.8,235.38,211.38,3.66,71.51,CAUTION
2026-05-04,AMZN,268.26,78.1,224.8,227.38,1.62,27.4,CAUTION
2026-05-04,ASML,1427.02,51.6,1398.76,1112.33,-1.89,5.18,WATCH
2026-05-04,AVGO,421.28,69.0,349.19,339.01,-0.35,34.38,CAUTION
2026-05-04,CL=F,101.81,55.9,91.89,69.16,5.64,-8.72,CAUTION
2026-05-04,D05.SI,58.97,70.8,56.4,53.38,3.64,3.91,CAUTION
2026-05-04,DX-Y.NYB,98.19,43.2,98.94,98.53,-0.29,-1.84,CAUTION
2026-05-04,GC=F,4610.0,43.4,4824.17,4260.78,-1.4,-0.89,CAUTION
2026-05-04,GOOG,383.22,82.8,314.17,281.03,11.95,29.95,CAUTION
2026-05-04,INTC,99.62,87.5,55.61,40.16,20.69,107.41,CAUTION
2026-05-04,LITE,949.93,61.7,762.6,379.0,7.75,24.23,CAUTION
2026-05-04,MSFT,414.44,54.5,396.11,466.64,-2.4,12.2,WATCH
2026-05-04,MU,542.21,71.9,425.58,276.86,9.16,47.4,CAUTION
2026-05-04,NVDA,198.45,53.0,187.15,183.84,-4.72,12.92,CAUTION
2026-05-04,O39.SI,21.97,59.3,21.21,18.59,1.2,0.0,WATCH
2026-05-04,PLTR,144.07,50.6,145.18,164.3,0.68,-1.65,HOLD
2026-05-04,QQQ,674.15,74.9,612.34,602.86,1.55,15.38,CAUTION
2026-05-04,SOXX,465.75,75.9,369.81,309.26,0.9,37.58,CAUTION
2026-05-04,SPY,720.65,71.7,679.48,667.94,0.94,9.98,CAUTION
2026-05-04,TSM,397.67,63.4,359.93,304.25,-1.19,16.45,CAUTION
2026-05-04,U11.SI,36.37,52.2,36.15,35.12,1.03,0.14,WATCH
2026-05-04,WRD,7.64,49.0,7.3,8.77,-4.02,-3.17,WATCH
2026-05-04,^TNX,4.38,58.3,4.25,4.18,1.58,1.37,WATCH
2026-05-04,^VIX,16.99,38.6,22.24,18.28,-9.19,-30.77,CAUTION
2026-05-05,AMD,341.54,69.9,238.2,212.29,2.06,57.03,CAUTION
2026-05-05,AMZN,272.05,79.9,226.04,227.62,4.19,29.69,CAUTION
2026-05-05,ASML,1386.21,46.9,1397.16,1115.56,-3.23,5.47,CAUTION
2026-05-05,AVGO,416.5,66.0,350.88,339.67,-0.41,32.41,CAUTION
2026-05-05,CL=F,104.12,57.1,92.74,69.37,4.19,-7.37,CAUTION
2026-05-05,D05.SI,58.37,64.8,56.42,53.45,2.78,2.87,WATCH
2026-05-05,DX-Y.NYB,98.5,47.7,98.96,98.54,-0.12,-1.48,HOLD
2026-05-05,GC=F,4540.2,40.4,4809.07,4266.27,-1.12,-2.5,CAUTION
2026-05-05,GOOG,379.64,79.1,315.47,282.01,8.93,28.93,CAUTION
2026-05-05,INTC,95.78,79.8,56.64,40.52,12.7,90.12,CAUTION
2026-05-05,LITE,976.18,63.5,768.77,383.37,13.55,18.06,CAUTION
2026-05-05,MSFT,413.62,54.0,396.44,466.16,-2.64,10.75,WATCH
2026-05-05,MU,576.45,76.2,428.54,279.18,9.89,57.4,CAUTION
2026-05-05,NVDA,198.48,53.0,187.33,183.97,-8.37,11.89,CAUTION
2026-05-05,O39.SI,21.75,52.9,21.22,18.62,0.69,-0.25,WATCH
2026-05-05,PLTR,146.03,52.6,145.4,164.26,2.05,-1.64,WATCH
2026-05-05,QQQ,672.88,73.7,613.64,603.43,1.3,15.03,CAUTION
2026-05-05,SOXX,462.06,73.5,371.87,310.35,1.46,36.06,CAUTION
2026-05-05,SPY,718.01,68.6,680.09,668.41,0.4,9.48,CAUTION
2026-05-05,TSEM,215.06,60.1,171.38,110.38,5.77,8.73,CAUTION
2026-05-05,TSM,401.61,65.0,360.57,305.04,-0.83,18.46,CAUTION
2026-05-05,U11.SI,36.16,47.7,36.12,35.13,0.72,-0.11,HOLD
2026-05-05,WRD,7.84,52.4,7.32,8.77,-4.04,0.38,CAUTION
2026-05-05,^TNX,4.45,64.5,4.26,4.18,2.54,3.08,WATCH
2026-05-05,^VIX,18.29,44.0,22.23,18.29,1.5,-23.38,CAUTION
2026-05-06,000660.KS,1599000.0,83.5,1042650.45,635243.98,23.76,82.53,CAUTION
2026-05-06,AMD,355.26,72.5,241.38,213.28,9.92,61.35,CAUTION
2026-05-06,AMZN,273.55,80.5,227.41,227.86,5.33,28.55,CAUTION
2026-05-06,ASML,1442.92,53.2,1396.36,1119.13,4.22,10.89,WATCH
2026-05-06,AVGO,427.36,69.3,352.83,340.4,6.89,35.92,CAUTION
2026-05-06,BE,295.25,78.0,181.02,117.06,30.43,118.7,CAUTION
2026-05-06,CL=F,100.61,53.3,93.4,69.52,-5.87,-10.93,CAUTION
2026-05-06,CRWV,127.89,66.8,94.08,100.36,21.19,58.01,CAUTION
2026-05-06,D05.SI,58.82,69.7,56.45,53.52,3.65,3.52,CAUTION
2026-05-06,DX-Y.NYB,98.31,45.0,98.97,98.54,-0.62,-1.34,CAUTION
2026-05-06,GC=F,4658.3,48.2,4799.44,4272.63,2.49,0.03,CAUTION
2026-05-06,GOOG,384.27,80.3,316.93,283.0,10.58,29.1,CAUTION
2026-05-06,INTC,108.15,84.5,57.93,40.95,27.96,112.98,CAUTION
2026-05-06,LITE,994.56,64.8,775.17,387.83,25.68,28.78,CAUTION
2026-05-06,MSFT,411.38,52.6,396.98,465.68,-4.16,10.33,WATCH
2026-05-06,MU,640.2,81.8,432.93,281.81,26.95,69.47,CAUTION
2026-05-06,NOK,13.42,81.4,9.25,6.61,18.76,50.96,CAUTION
2026-05-06,NVDA,196.5,50.8,187.42,184.09,-7.82,10.62,WATCH
2026-05-06,O39.SI,21.99,59.5,21.23,18.64,1.43,0.58,WATCH
2026-05-06,PLTR,135.91,42.9,145.51,164.17,-3.73,-8.13,CAUTION
2026-05-06,QQQ,681.61,76.5,615.26,604.04,3.66,15.82,CAUTION
2026-05-06,SOXX,482.73,77.8,374.39,311.53,10.03,40.29,CAUTION
2026-05-06,SPY,723.77,71.5,680.95,668.92,1.7,9.84,CAUTION
2026-05-06,TSEM,225.53,64.5,173.34,111.26,16.52,18.58,CAUTION
2026-05-06,TSM,394.41,60.0,361.08,305.83,0.53,15.41,CAUTION
2026-05-06,U11.SI,36.6,57.4,36.09,35.13,1.78,1.13,WATCH
2026-05-06,WRD,7.63,48.7,7.32,8.76,-2.43,-0.39,WATCH
2026-05-06,^TNX,4.42,60.3,4.27,4.18,1.42,1.87,WATCH
2026-05-06,^VIX,17.38,41.3,22.16,18.29,-2.52,-28.09,CAUTION
2026-05-07,000660.KS,1608000.0,83.8,1055865.48,641894.6,23.69,81.49,CAUTION
2026-05-07,AMD,421.39,81.2,245.53,214.6,25.0,90.22,CAUTION
2026-05-07,AMZN,274.99,81.1,228.73,228.08,4.54,28.64,CAUTION
2026-05-07,ASML,1544.74,62.0,1397.36,1123.29,10.81,18.5,CAUTION
2026-05-07,AVGO,425.44,68.0,354.85,341.09,4.93,27.39,CAUTION
2026-05-07,BE,285.47,72.6,183.41,118.36,-0.87,110.04,CAUTION
2026-05-07,CL=F,95.72,48.8,93.9,69.64,-8.9,1.39,WATCH
2026-05-07,CRWV,137.98,71.6,94.85,100.43,20.83,61.87,CAUTION
2026-05-07,D05.SI,58.96,70.7,56.49,53.58,4.24,4.06,CAUTION
2026-05-07,DX-Y.NYB,98.01,41.6,98.97,98.54,-0.07,-1.13,CAUTION
2026-05-07,GC=F,4705.5,51.0,4789.89,4279.07,1.97,-0.93,CAUTION
2026-05-07,GOOG,395.14,82.8,318.62,284.02,13.77,30.01,CAUTION
2026-05-07,INTC,113.01,85.9,59.27,41.4,19.27,113.59,CAUTION
2026-05-07,LITE,944.28,58.8,780.29,392.03,10.01,15.76,CAUTION
2026-05-07,MSFT,413.96,54.1,397.48,465.22,-2.47,11.19,WATCH
2026-05-07,MU,666.59,83.5,437.91,284.57,28.57,76.54,CAUTION
2026-05-07,NOK,13.19,77.3,9.37,6.65,5.86,49.04,CAUTION
2026-05-07,NVDA,207.83,60.8,187.72,184.27,-0.68,16.69,CAUTION
2026-05-07,O39.SI,22.03,60.4,21.26,18.67,1.71,1.39,WATCH
2026-05-07,PLTR,133.79,41.2,145.6,164.08,-3.03,-10.85,CAUTION
2026-05-07,QQQ,695.77,80.1,617.03,604.71,5.17,18.21,CAUTION
2026-05-07,SOXX,506.87,81.5,377.29,312.84,12.64,45.75,CAUTION
2026-05-07,SPY,733.83,75.7,681.92,669.47,3.13,11.32,CAUTION
2026-05-07,TSEM,216.87,58.7,175.16,112.1,8.88,13.63,CAUTION
2026-05-07,TSM,419.5,68.9,361.78,306.74,6.52,21.48,CAUTION
