policy_id,ticker,entry_date,avg_entry_price,tranches,qty,invested_units,last_close,fx_rate,stop_price,max_dd_pct
v1_tc_ext_50s,TSM,2026-04-20,365.3843,1,68.42111021770559,25000,420.0400085449219,1.0,353.74,22.2
v1_tc_ext_50s,U11_SI,2026-05-08,36.56,1,1752.5656342158072,50486,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_rsi_100,000660_KS,2026-08-07,1422000.0,1,49.00733673013316,48997,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_rsi_100,AIXA_DE,2026-08-03,37.48,1,1130.793675639251,48926,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_rsi_100,MU,2026-08-07,877.57,1,55.83258268977968,48997,877.5700073242188,1.0,854.22,6.4
v1_tc_rsi_100,NOK,2026-08-03,9.36,2,10461.859358097689,97923,9.359999656677246,1.0,7.79,8.8
v1_tc_rsi_100,NVDA,2026-08-05,219.22,1,224.09907730335533,49127,223.9600067138672,1.0,205.65,3.0
v1_tc_rsi_100,NVTS,2026-08-04,12.69,1,3855.476880837075,48926,13.890000343322754,1.0,10.74,11.3
v1_tc_rsi_33r,000660_KS,2026-08-07,1422000.0,1,50.22359326550965,50213,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_rsi_33r,AIXA_DE,2026-08-03,37.48,1,1147.781235456012,49661,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_rsi_33r,MSFT,2026-06-30,379.3405,2,180.08590819448665,68314,499.989990234375,1.0,355.51,7.0
v1_tc_rsi_33r,MU,2026-08-07,877.57,1,57.21822712823044,50213,877.5700073242188,1.0,854.22,6.4
v1_tc_rsi_33r,NOK,2026-08-03,9.36,2,10670.2995366834,99874,9.359999656677246,1.0,7.79,8.8
v1_tc_rsi_33r,NVDA,2026-08-05,219.22,1,229.1351141332636,50231,223.9600067138672,1.0,205.65,3.0
v1_tc_rsi_33r,NVTS,2026-08-04,12.69,1,3931.048199332819,49885,13.890000343322754,1.0,10.74,11.3
v1_tc_rsi_33r,O39_SI,2026-04-27,21.6,1,1340.888515135201,22679,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_rsi_33r,TSM,2026-04-20,365.3843,1,183.36857538345095,67000,420.0400085449219,1.0,353.74,22.2
v1_tc_rsi_33r,U11_SI,2026-05-08,36.56,1,525.2171393262438,15130,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_rsi_33s,000660_KS,2026-08-07,1422000.0,1,50.22359326550965,50213,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_rsi_33s,AIXA_DE,2026-08-03,37.48,1,1147.781235456012,49661,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_rsi_33s,MSFT,2026-06-30,379.3405,2,180.08590819448665,68314,499.989990234375,1.0,355.51,7.0
v1_tc_rsi_33s,MU,2026-08-07,877.57,1,57.21822712823044,50213,877.5700073242188,1.0,854.22,6.4
v1_tc_rsi_33s,NOK,2026-08-03,9.36,2,10670.2995366834,99874,9.359999656677246,1.0,7.79,8.8
v1_tc_rsi_33s,NVDA,2026-08-05,219.22,1,229.1351141332636,50231,223.9600067138672,1.0,205.65,3.0
v1_tc_rsi_33s,NVTS,2026-08-04,12.69,1,3931.048199332819,49885,13.890000343322754,1.0,10.74,11.3
v1_tc_rsi_33s,O39_SI,2026-04-27,21.6,1,1340.888515135201,22679,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_rsi_33s,TSM,2026-04-20,365.3843,1,183.36857538345095,67000,420.0400085449219,1.0,353.74,22.2
